total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2,our_bet_won,bet_won,actual_profit,prob_under,valor_esperado,aposta_modelo
19,30.07286432160804,LPL,26.88571428571429,29.01020408163265,under,27.5,won,1.83,19.0,0.0,0.5609560677137821,0.0,0.0,0.6655385399034301,0.0,-0.468056459937813,0.0,-0.9659723665617116,-0.6816806276591585,1,1,0.8300000000000001,0.6123099753195846,0.12052725483483995,True
30,27.14814814814815,LEC,26.66304347826087,28.75675675675676,under,25.5,lost,1.83,30.0,0.0,0.0,1.256750867247696,0.0,-1.1986585288014666,-1.234138311281054,0.0,0.0,-0.6816806276591585,0.0,0,0,-1.0,0.6122040358864203,0.12033338567214913,True
27,28.83148148148148,LCK,32.130434782608695,30.847619047619048,over,30.5,lost,1.83,27.0,0.0,-0.5685724682663711,0.0,0.0,0.6655385399034301,0.0,-0.913098065074376,-0.8113044475574895,-1.1261807448375052,-1.078880905409381,0,0,-1.0,0.6118657944457856,0.11971440383578769,True
13,29.229559748427672,LFL,25.97647058823529,29.155555555555555,under,28.5,won,1.83,13.0,0.0,2.6805826776629686,-1.0332368361565436,-0.7760435577368519,-1.234138311281054,0.0,0.0,0.0,-0.9659723665617116,0.4654990225793156,1,1,0.8300000000000001,0.6087449618876429,0.11400328025438666,True
23,29.229559748427672,LFL,29.26086956521739,26.232558139534884,under,32.5,won,1.83,23.0,0.0,-1.5721442954792302,-0.7760435577368519,-0.64039106873566,-0.8095983863874423,0.0,0.0,0.0,1.120551452057974,1.7827561319782248,1,1,0.8300000000000001,0.6045275176212815,0.10628535724694521,True
20,29.229559748427672,LFL,29.26086956521739,26.232558139534884,under,32.5,won,1.83,20.0,0.0,0.0,1.256750867247696,0.0,0.0,0.6655385399034301,0.0,0.0,-1.078880905409381,-2.2426813296105834,1,1,0.8300000000000001,0.6033097977634502,0.1040569299071139,True
19,27.14814814814815,LEC,26.27027027027027,25.39,under,22.5,won,1.83,19.0,0.0,0.0,-0.6320467219229506,1.0984264443831435,0.0,-1.0617142411045393,0.5231029362444133,-0.913098065074376,1.7827561319782248,-1.1261807448375052,1,1,0.8300000000000001,0.6023324188964967,0.10226832658058899,True
32,27.25563909774436,LCP,26.91489361702128,27.753846153846155,under,25.5,lost,1.9,32.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.30008110300081,0.6655385399034301,0.0,-1.0421821869666132,1.7827561319782248,-1.842584791571916,0,0,-1.0,0.6022351378412698,0.10209030224952381,True
21,28.83148148148148,LCK,26.579545454545453,26.92079207920792,over,24.5,lost,1.83,21.0,0.5609560677137821,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.5231029362444133,0.7520050888007717,0.4654990225793156,0.0,0,0,-1.0,0.6012359326476275,0.10026175674515841,True
20,27.14814814814815,LEC,29.3,26.27027027027027,under,29.5,won,1.83,20.0,0.0,0.5609560677137821,-0.7760435577368519,-0.6320467219229506,0.0,-0.8095983863874423,-1.4326523672446747,0.5231029362444133,0.4654990225793156,1.7827561319782248,1,1,0.8300000000000001,0.6002708033211414,0.09849557007768872,True
24,27.14814814814815,LEC,27.19298245614035,27.384615384615383,under,28.5,won,1.83,24.0,0.0,-1.155716943849221,0.0,1.256750867247696,-1.0617142411045393,0.0,-1.4326523672446747,0.0,0.4654990225793156,0.0,1,1,0.8300000000000001,0.5984616694820085,0.09518485515207564,False
35,27.14814814814815,LEC,27.19298245614035,27.384615384615383,under,28.5,lost,1.83,35.0,0.0,0.0,-0.6320467219229506,1.0984264443831435,0.0,0.0,0.0,-0.468056459937813,-0.6816806276591585,0.0,0,0,-1.0,0.5975693530167486,0.09355191602065005,False
25,30.59057971014493,NACL,31.32758620689655,31.08888888888889,under,33.5,won,1.83,25.0,0.0,0.0,-1.0332368361565436,-0.6320467219229506,0.0,0.0,0.0,0.5231029362444133,-1.1261807448375052,0.4654990225793156,1,1,0.8300000000000001,0.5973400235969869,0.09313224318248609,False
26,27.14814814814815,LEC,29.153846153846157,26.66304347826087,under,25.5,won,1.83,25.0,0.0,0.5609560677137821,1.256750867247696,-1.9946898409830425,0.0,0.0,0.5231029362444133,0.0,-1.1261807448375052,0.4654990225793156,1,1,0.8300000000000001,0.5960541363688898,0.09077906955506843,False
35,33.23076923076923,ROL,31.301369863013697,35.46,under,33.5,lost,1.83,35.0,-1.5721442954792302,0.0,0.0,-0.6320467219229506,0.0,-1.0617142411045393,0.0,-2.378273094861868,0.0,0.0,0,0,-1.0,0.5960343725090916,0.09074290169163773,False
21,30.12878787878788,LVP SL,30.9811320754717,27.176470588235293,under,32.5,won,1.83,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020397066897204,-0.6816806276591585,-1.078880905409381,1,1,0.8300000000000001,0.595409447996854,0.08959928983424292,False
18,30.12878787878788,LVP SL,28.45833333333333,31.548076923076923,under,32.5,won,1.83,18.0,0.0,-0.8659941634725179,0.0,-1.0332368361565436,0.0,0.0,0.7520050888007717,-0.468056459937813,-1.078880905409381,1.120551452057974,1,1,0.8300000000000001,0.5936403826382035,0.08636190022791246,False
25,31.37037037037037,CD,29.923076923076923,30.115384615384617,under,31.5,won,1.83,25.0,0.5609560677137821,1.2452748960137257,-0.64039106873566,-0.751940118689614,-1.1986585288014666,0.0,-0.468056459937813,0.0,-1.078880905409381,0.0,1,1,0.8300000000000001,0.5932764453032269,0.0856958949049052,False
23,30.07286432160804,LPL,29.2,36.266666666666666,under,33.5,won,1.83,23.0,0.0,-1.5721442954792302,-0.7760435577368519,0.8434335133614894,0.0,-1.0617142411045393,0.0,0.0,-2.2426813296105834,1.7827561319782248,1,1,0.8300000000000001,0.5932555405392672,0.08565763918685904,False
20,27.809278350515463,LTA S,28.980392156862745,28.76315789473684,under,28.5,won,1.83,20.0,0.0,0.0,0.0,0.0,-0.8095983863874423,0.6655385399034301,-0.913098065074376,0.7520050888007717,-1.1261807448375052,0.0,1,1,0.8300000000000001,0.5897416354260328,0.07922719282963997,False
25,27.82010582010582,LTA N,29.026315789473685,27.444444444444443,under,27.5,won,1.83,25.0,0.0,0.5609560677137821,1.256750867247696,-0.751940118689614,0.0,-1.0617142411045393,0.7520050888007717,0.9020397066897204,-0.6816806276591585,-0.9659723665617116,1,1,0.8300000000000001,0.5883974046605154,0.07676725052874317,False
28,28.83148148148148,LCK,29.48958333333333,32.130434782608695,over,29.5,lost,1.83,28.0,-1.155716943849221,0.0,0.0,1.0984264443831435,-0.6263770292967372,0.0,0.0,-0.913098065074376,-0.9659723665617116,-1.1261807448375052,0,0,-1.0,0.5883424800073905,0.07666673841352473,False
19,29.229559748427672,LFL,25.97647058823529,29.155555555555555,under,28.5,won,1.83,19.0,0.5609560677137821,0.0,0.0,-0.751940118689614,0.0,0.0,-0.468056459937813,0.0,-1.1261807448375052,1.7827561319782248,1,1,0.8300000000000001,0.5876929972080961,0.07547818489081587,False
32,28.83148148148148,LCK,27.80434782608696,29.335714285714285,under,30.5,lost,1.83,32.0,0.0,0.5609560677137821,0.0,1.0984264443831435,0.0,0.0,0.0,0.0,-1.1261807448375052,-1.7642883932950577,0,0,-1.0,0.5861273645460184,0.07261307711921378,False
21,30.07286432160804,LPL,26.88571428571429,29.01020408163265,under,27.5,won,1.83,21.0,-1.155716943849221,-0.8659941634725179,0.0,-0.7760435577368519,-1.0617142411045393,0.0,0.0,-0.8113044475574895,1.7827561319782248,1.120551452057974,1,1,0.8300000000000001,0.5861059342599467,0.07257385969570257,False
29,34.5625,RL,34.69892473118279,33.11940298507463,under,34.5,won,1.83,29.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,-0.6263770292967372,0.0,0.0,0.0,-1.057365285027263,-1.1261807448375052,1,1,0.8300000000000001,0.585263176484918,0.07103161296739996,False
27,31.37037037037037,CD,30.115384615384617,27.711111111111112,under,27.5,won,1.83,27.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,0.6655385399034301,0.0,0.7520050888007717,0.0,0.4654990225793156,-0.6816806276591585,1,1,0.8300000000000001,0.5843875964677229,0.06942930153593291,False
36,36.1413612565445,EBL,35.189655172413794,31.58620689655172,under,34.5,lost,1.83,36.0,-1.155716943849221,-0.8659941634725179,0.0,0.0,-0.8095983863874423,0.6655385399034301,-1.2403757694101287,-0.8113044475574895,-1.1261807448375052,0.0,0,0,-1.0,0.5825244299624093,0.066019706831209,False
25,33.23076923076923,ROL,30.22641509433962,35.46,under,34.5,won,1.8,25.0,-1.5721442954792302,0.0,-0.64039106873566,-1.0332368361565436,0.6655385399034301,-1.234138311281054,0.0,0.0,1.7827561319782248,-0.9659723665617116,1,1,0.8300000000000001,0.5823486225727373,0.06569797930810939,False
29,27.25563909774436,LCP,26.91489361702128,27.753846153846155,under,25.5,lost,1.9,29.0,1.2452748960137257,0.0,0.0,0.0,0.0,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,0,0,-1.0,0.581883264522651,0.06484637407645144,False
37,27.82010582010582,LTA N,27.83333333333333,30.83870967741936,over,28.5,won,1.83,37.0,-1.155716943849221,-0.5685724682663711,1.0984264443831435,-0.7760435577368519,-0.6263770292967372,-1.0617142411045393,0.0,-0.468056459937813,1.7827561319782248,-0.6816806276591585,1,1,0.8300000000000001,0.5817516232325933,0.06460547051564586,False
21,30.59057971014493,NACL,31.5,31.08888888888889,over,29.5,lost,1.83,21.0,0.0,0.5609560677137821,-0.7760435577368519,0.0,-0.8095983863874423,0.6655385399034301,-2.378273094861868,-0.913098065074376,-0.9659723665617116,0.4654990225793156,0,0,-1.0,0.5800101705318992,0.06141861207337557,False
24,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,24.0,0.0,0.5609560677137821,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659723665617116,-3.700805908305771,1,1,0.8300000000000001,0.5784916590722339,0.058639736102188034,False
32,30.07286432160804,LPL,30.44378698224852,28.474074074074075,over,29.5,won,1.83,32.0,-0.5685724682663711,0.0,0.0,1.757209358869801,-1.0617142411045393,0.0,-0.913098065074376,0.0,-1.1261807448375052,-0.6816806276591585,1,1,0.8300000000000001,0.5775913257700429,0.056992126159178536,False
21,30.07286432160804,LPL,28.48175182481752,31.526946107784436,under,29.5,won,1.83,21.0,0.0,0.5609560677137821,-1.9946898409830425,0.0,-0.8095983863874423,0.6655385399034301,0.5231029362444133,-0.8113044475574895,0.4654990225793156,-0.6816806276591585,1,1,0.8300000000000001,0.5773004250195637,0.05645977778580158,False
31,30.07286432160804,LPL,31.208695652173912,31.696969696969692,under,32.5,won,1.83,31.0,0.5609560677137821,0.0,1.256750867247696,0.0,0.0,-0.8095983863874423,-0.913098065074376,-1.0421821869666132,-1.1261807448375052,-1.842584791571916,1,1,0.8300000000000001,0.5763506502993189,0.05472169004775357,False
31,30.07286432160804,LPL,31.208695652173912,31.015748031496063,under,30.5,lost,1.83,31.0,0.5609560677137821,0.0,-0.64039106873566,-0.6320467219229506,-1.1986585288014666,0.0,-1.2403757694101287,0.5231029362444133,0.4654990225793156,-0.6816806276591585,0,0,-1.0,0.574855133875044,0.05198489499133069,False
28,36.219858156028366,VCS,33.142857142857146,33.810810810810814,under,35.5,won,1.83,28.0,0.0,-1.155716943849221,-1.9946898409830425,0.0,-0.8095983863874423,0.0,0.7520050888007717,0.9020397066897204,-0.6816806276591585,0.4654990225793156,1,1,0.8300000000000001,0.5741631635217517,0.0507185892448056,False
35,30.07286432160804,LPL,28.48175182481752,31.733766233766232,under,30.5,lost,1.83,35.0,-1.155716943849221,0.0,0.0,0.0,-0.8095983863874423,0.6655385399034301,0.0,-0.8113044475574895,-0.9659723665617116,0.4654990225793156,0,0,-1.0,0.5728163334723029,0.04825389025431431,False
27,33.06190476190476,NLC,31.42528735632184,29.694444444444443,under,32.5,won,1.83,26.0,0.0,0.0,0.0,1.0984264443831435,0.0,1.0853159537389274,-1.2403757694101287,-0.8113044475574895,-1.1261807448375052,-2.2426813296105834,1,1,0.8300000000000001,0.5661205635727802,0.03600063133818776,False
18,33.23076923076923,ROL,31.301369863013697,32.895833333333336,under,31.5,won,1.83,18.0,0.5609560677137821,0.0,-1.0332368361565436,0.8434335133614894,0.0,-1.1986585288014666,-0.8113044475574895,-1.4462880706363492,0.0,-0.6816806276591585,1,1,0.8300000000000001,0.5658715785823384,0.0355449888056793,False
28,30.07286432160804,LPL,30.44378698224852,28.48175182481752,under,29.5,won,1.83,25.0,0.0,0.5609560677137821,1.256750867247696,-0.6320467219229506,0.0,0.0,-0.913098065074376,0.0,-1.1261807448375052,-0.6816806276591585,1,1,0.8300000000000001,0.5643234539532608,0.03271192073446727,False
29,30.07286432160804,LPL,32.26086956521739,38.0,under,34.5,won,1.83,29.0,0.0,0.0,-0.6320467219229506,0.0,-0.6263770292967372,0.0,0.0,-0.8113044475574895,-1.057365285027263,-2.2426813296105834,1,1,0.8300000000000001,0.563206942699216,0.030668705139565322,False
30,34.5625,RL,34.69892473118279,31.918367346938776,under,34.5,won,1.83,30.0,0.0,0.0,-0.7760435577368519,-0.6320467219229506,-0.6263770292967372,0.6655385399034301,0.5231029362444133,-0.468056459937813,-1.078880905409381,-1.1261807448375052,1,1,0.8300000000000001,0.5617994680993073,0.028093026621732298,False
29,31.37037037037037,CD,28.08695652173913,30.81132075471698,under,30.5,won,1.8,29.0,0.0,0.0,1.0984264443831435,0.0,-0.8095983863874423,0.0,-0.8113044475574895,0.9020397066897204,-1.078880905409381,-0.6816806276591585,1,1,0.8300000000000001,0.5616910973552182,0.027894708160049297,False
21,28.83148148148148,LCK,29.335714285714285,30.272058823529413,under,30.5,won,1.83,21.0,0.0,0.0,1.0984264443831435,-0.7760435577368519,0.0,0.0,0.9020397066897204,0.0,-1.078880905409381,-1.1261807448375052,1,1,0.8300000000000001,0.560897224096295,0.026441920096219984,False
31,33.0375,TCL,30.82258064516129,29.928571428571427,over,28.5,won,1.83,31.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.0,0.0,1.120551452057974,-1.1261807448375052,1,1,0.8300000000000001,0.5605910484271169,0.025881618621624025,False
37,33.0375,TCL,34.71621621621622,32.64556962025316,over,32.5,won,1.83,37.0,1.2452748960137257,-1.5721442954792302,1.256750867247696,-0.751940118689614,-1.0617142411045393,0.0,-0.468056459937813,-1.0421821869666132,-1.078880905409381,-1.842584791571916,1,1,0.8300000000000001,0.5605668243370863,0.025837288536867897,False
24,30.07286432160804,LPL,31.526946107784436,28.48175182481752,under,30.5,won,1.83,24.0,0.0,0.5609560677137821,-0.6320467219229506,-0.7760435577368519,0.0,0.6655385399034301,0.5231029362444133,0.0,0.4654990225793156,-1.842584791571916,1,1,0.8300000000000001,0.5599277285566905,0.024667743258743602,False
23,33.23076923076923,ROL,32.895833333333336,33.36363636363637,over,33.5,lost,1.83,23.0,0.5609560677137821,0.0,-1.0332368361565436,0.0,-1.30008110300081,-0.6263770292967372,0.0,-0.8113044475574895,-1.1261807448375052,0.4654990225793156,0,0,-1.0,0.5592138504022102,0.023361346236044633,False
31,30.07286432160804,LPL,31.733766233766232,31.208695652173912,under,32.5,won,1.83,31.0,0.0,0.0,0.0,1.256750867247696,0.6655385399034301,0.0,0.0,-1.0421821869666132,-1.7642883932950577,-1.842584791571916,1,1,0.8300000000000001,0.5589264382998732,0.022835382088768008,False
25,27.25563909774436,LCP,30.33333333333333,28.52830188679245,under,25.5,won,1.83,25.0,0.0,-1.155716943849221,0.0,-0.7760435577368519,-0.8095983863874423,0.6655385399034301,0.0,0.0,-0.6816806276591585,1.7827561319782248,1,1,0.8300000000000001,0.5587970583966001,0.022598616865778243,False
22,29.229559748427672,LFL,28.27142857142857,29.155555555555555,under,31.5,won,1.83,22.0,0.0,-0.5685724682663711,0.0,-1.9946898409830425,0.0,0.6655385399034301,0.7520050888007717,-0.8113044475574895,0.0,1.7827561319782248,1,1,0.8300000000000001,0.5585813440001406,0.02220385952025733,False
27,30.12878787878788,LVP SL,29.692307692307693,31.34090909090909,under,32.5,won,1.83,27.0,-0.8659941634725179,0.0,-1.0332368361565436,-0.6320467219229506,-0.8095983863874423,1.0853159537389274,0.5231029362444133,0.9020397066897204,0.4654990225793156,-0.6816806276591585,1,1,0.8300000000000001,0.5584130621624757,0.02189590375733047,False
30,27.14814814814815,LEC,29.153846153846157,26.5,over,23.5,won,1.83,30.0,0.5609560677137821,0.0,1.0984264443831435,1.256750867247696,0.0,-0.6263770292967372,-0.913098065074376,0.5231029362444133,-1.1261807448375052,-1.078880905409381,1,1,0.8300000000000001,0.5576000189828423,0.02040803473860142,False
33,28.83148148148148,LCK,28.091603053435115,26.579545454545453,over,25.5,won,1.83,33.0,0.5609560677137821,0.0,-0.6320467219229506,1.757209358869801,-0.6263770292967372,0.0,0.0,0.0,-0.9659723665617116,0.0,1,1,0.8300000000000001,0.556444002034231,0.018292523722642673,False
18,30.07286432160804,LPL,31.225225225225227,26.88571428571429,under,28.5,won,1.83,18.0,0.0,0.5609560677137821,0.0,-0.7760435577368519,0.6655385399034301,0.0,0.0,-0.468056459937813,0.4654990225793156,-0.9659723665617116,1,1,0.8300000000000001,0.5562598140315118,0.017955459677666652,False
26,30.07286432160804,LPL,26.4,27.926470588235293,over,25.5,won,1.8,26.0,-0.5685724682663711,-1.155716943849221,1.256750867247696,0.0,0.0,-0.6263770292967372,0.9020397066897204,0.7520050888007717,0.4654990225793156,0.0,1,1,0.8300000000000001,0.5561525007026838,0.0177590762859115,False
23,27.14814814814815,LEC,29.3,25.46296296296296,under,24.5,won,1.83,23.0,0.0,0.0,-0.7760435577368519,-0.64039106873566,0.0,0.0,0.0,0.5231029362444133,0.4654990225793156,1.7827561319782248,1,1,0.8300000000000001,0.5558627928867869,0.017228910982819978,False
29,31.37037037037037,CD,28.23684210526316,30.115384615384617,under,30.5,won,1.9,29.0,0.5609560677137821,0.0,-0.6320467219229506,0.0,0.6655385399034301,0.0,-0.8113044475574895,-1.4326523672446747,-1.1261807448375052,1.7827561319782248,1,1,0.8300000000000001,0.5555043358373252,0.016572934582305077,False
26,29.229559748427672,LFL,26.232558139534884,29.57943925233645,under,28.5,won,1.83,26.0,-1.155716943849221,-1.5721442954792302,1.256750867247696,0.0,0.0,0.6655385399034301,-0.468056459937813,0.9020397066897204,0.0,0.4654990225793156,1,1,0.8300000000000001,0.5552908366970144,0.01618223115553641,False
30,29.229559748427672,LFL,25.97647058823529,29.26086956521739,under,28.5,lost,1.83,30.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,-0.8095983863874423,0.0,0.0,0.0,1.7827561319782248,0.4654990225793156,0,0,-1.0,0.5547736563983957,0.015235791209064209,False
30,30.07286432160804,LPL,26.4,26.88571428571429,under,25.5,lost,1.83,30.0,0.5609560677137821,0.0,0.8434335133614894,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.0,0.0,1.7827561319782248,-0.9659723665617116,0,0,-1.0,0.5540833142995354,0.013972465168149817,False
36,27.809278350515463,LTA S,26.55,28.980392156862745,over,25.5,won,1.83,36.0,0.0,0.5609560677137821,0.0,0.0,1.2815801036603958,0.0,-0.8113044475574895,0.9020397066897204,0.0,-0.6816806276591585,1,1,0.8300000000000001,0.554061447012952,0.01393244803370225,False
26,30.07286432160804,LPL,28.474074074074075,31.208695652173912,under,30.5,won,1.83,26.0,0.5609560677137821,0.0,-0.64039106873566,-0.7760435577368519,-1.1986585288014666,0.0,0.0,-0.8113044475574895,0.0,1.120551452057974,1,1,0.8300000000000001,0.5525182072981029,0.011108319355528251,False
43,28.83148148148148,LCK,30.60952380952381,26.92079207920792,over,25.5,won,1.83,43.0,0.0,-0.5685724682663711,0.0,0.0,1.2815801036603958,0.0,0.5231029362444133,0.0,0.0,-0.6816806276591585,1,1,0.8300000000000001,0.5519644391360986,0.010094923619060503,False
33,30.12878787878788,LVP SL,29.692307692307693,30.25925925925926,over,32.5,won,1.83,33.0,0.0,0.0,0.0,0.0,0.0,0.6655385399034301,-0.913098065074376,-1.2403757694101287,-1.1261807448375052,0.4654990225793156,1,1,0.8300000000000001,0.5516564392268372,0.009531283785112032,False
30,30.07286432160804,LPL,32.26086956521739,33.21212121212121,under,34.5,pending,1.83,,0.0,-0.8659941634725179,0.0,0.0,0.0,0.0,0.0,0.9020397066897204,-2.2426813296105834,0.4654990225793156,0,0,-1.0,0.5492177066011761,0.005068403080152273,False
39,30.07286432160804,LPL,28.48175182481752,31.696969696969692,over,30.5,won,1.83,39.0,-0.5685724682663711,0.0,-0.751940118689614,1.0984264443831435,-1.0617142411045393,-0.6263770292967372,0.7520050888007717,0.9020397066897204,0.4654990225793156,-1.1261807448375052,1,1,0.8300000000000001,0.5485613173862763,0.0038672108168857355,False
22,28.83148148148148,LCK,31.322916666666668,29.48958333333333,over,28.5,lost,1.83,22.0,0.0,0.5609560677137821,-0.7760435577368519,-0.6320467219229506,-1.0617142411045393,-0.6263770292967372,0.7520050888007717,0.9020397066897204,0.0,0.4654990225793156,0,0,-1.0,0.547318572922718,0.0015929884485740287,False
32,29.229559748427672,LFL,29.155555555555555,29.57943925233645,under,29.5,lost,1.83,30.0,0.0,0.0,1.0984264443831435,1.256750867247696,0.0,-0.8095983863874423,-1.4326523672446747,0.0,-0.6816806276591585,-1.078880905409381,0,0,-1.0,0.546217376073906,-0.00042220178475205206,False
32,30.12878787878788,LVP SL,30.9811320754717,27.19298245614035,under,32.5,won,1.83,32.0,0.0,0.0,-0.6320467219229506,0.0,1.0853159537389274,1.2815801036603958,-0.913098065074376,0.0,-1.1261807448375052,0.4654990225793156,1,1,0.8300000000000001,0.5460274130499247,-0.00076983411863768,False
27,29.229559748427672,LFL,25.97647058823529,26.232558139534884,under,27.5,won,1.83,27.0,-1.155716943849221,0.0,-0.6320467219229506,-0.7760435577368519,0.6655385399034301,1.0853159537389274,0.7520050888007717,0.9020397066897204,0.4654990225793156,1.7827561319782248,1,1,0.8300000000000001,0.5454141709909441,-0.0018920670865721911,False
40,30.12878787878788,LVP SL,29.692307692307693,32.40909090909091,under,31.5,lost,1.83,40.0,0.0,0.0,0.0,-0.7760435577368519,0.0,1.0853159537389274,0.0,-0.468056459937813,-0.6816806276591585,-1.078880905409381,0,0,-1.0,0.5453073670721378,-0.002087518257987808,False
30,28.83148148148148,LCK,29.76068376068376,30.272058823529413,over,28.5,won,1.83,30.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.5231029362444133,0.0,0.4654990225793156,-0.9659723665617116,1,1,0.8300000000000001,0.545147570672061,-0.002379945670128336,False
30,30.07286432160804,LPL,31.208695652173912,31.733766233766232,under,31.5,won,1.83,30.0,0.5609560677137821,0.0,0.0,-0.6320467219229506,0.0,1.2815801036603958,-0.913098065074376,-0.8113044475574895,-1.1261807448375052,-1.057365285027263,1,1,0.8300000000000001,0.5442629710498896,-0.003998762978701942,False
41,30.07286432160804,LPL,29.01020408163265,26.4,under,27.5,lost,1.83,41.0,0.0,0.0,0.0,1.0984264443831435,0.6655385399034301,0.0,-0.8113044475574895,0.7520050888007717,-0.6816806276591585,0.0,0,0,-1.0,0.5424452268457635,-0.007325234872252839,False
32,33.15511551155115,PRM,32.34375,37.073170731707314,over,30.5,won,1.83,32.0,0.5609560677137821,0.0,-0.7760435577368519,-0.64039106873566,-0.8095983863874423,-1.1986585288014666,-0.913098065074376,0.0,-1.1261807448375052,1.120551452057974,1,1,0.8300000000000001,0.542370318876698,-0.007462316455642715,False
18,33.23076923076923,ROL,30.22641509433962,35.46,under,34.5,won,1.8,16.0,0.0,0.0,1.256750867247696,-0.6320467219229506,-0.8095983863874423,-0.6263770292967372,-0.8113044475574895,0.7520050888007717,-1.078880905409381,-1.057365285027263,1,1,0.8300000000000001,0.5401518489733051,-0.011522116378851532,False
27,33.06190476190476,NLC,35.6,30.6,under,34.5,won,1.83,27.0,-1.155716943849221,0.0,0.0,-0.7760435577368519,0.6655385399034301,-1.0617142411045393,0.7520050888007717,-0.8113044475574895,0.0,0.0,1,1,0.8300000000000001,0.5399517194942803,-0.01188835332546695,False
44,27.14814814814815,LEC,29.3,26.27027027027027,under,29.5,lost,1.83,44.0,0.0,0.0,1.256750867247696,-0.64039106873566,0.0,-0.6263770292967372,0.0,0.0,1.120551452057974,-0.9659723665617116,0,0,-1.0,0.5388932022825428,-0.01382543982294665,False
26,28.83148148148148,LCK,29.48958333333333,30.847619047619048,under,31.5,won,1.83,26.0,0.0,0.0,-0.6320467219229506,1.757209358869801,0.0,-1.0617142411045393,-0.8113044475574895,0.5231029362444133,0.0,-0.6816806276591585,1,1,0.8300000000000001,0.5360812635987018,-0.01897128761437572,False
26,29.229559748427672,LFL,30.516129032258064,29.44155844155844,under,33.5,won,1.83,26.0,0.0,0.0,-0.6320467219229506,-1.0332368361565436,-0.6263770292967372,-1.234138311281054,0.0,0.0,1.7827561319782248,1.120551452057974,1,1,0.8300000000000001,0.5359681909208506,-0.019178210614843427,False
24,27.82010582010582,LTA N,27.83333333333333,30.83870967741936,over,28.5,lost,1.83,24.0,0.5609560677137821,0.0,0.0,-0.6320467219229506,0.6655385399034301,0.0,0.0,0.0,0.4654990225793156,-0.9659723665617116,0,0,-1.0,0.5339058276530324,-0.022952335394950674,False
28,30.07286432160804,LPL,30.44378698224852,28.48175182481752,under,29.5,won,1.83,28.0,0.0,0.0,0.0,1.0984264443831435,0.6655385399034301,-0.8095983863874423,-0.8113044475574895,0.5231029362444133,-0.9659723665617116,0.4654990225793156,1,1,0.8300000000000001,0.5330489533881649,-0.02452041529965815,False
33,38.55115511551155,PCS,32.96,36.86153846153846,under,36.5,won,1.83,33.0,0.0,0.0,-0.7760435577368519,0.0,0.0,0.0,-0.468056459937813,0.0,-0.6816806276591585,-1.842584791571916,1,1,0.8300000000000001,0.5328460501018669,-0.024891728313583494,False
13,36.219858156028366,VCS,35.59574468085106,36.76923076923077,over,33.5,lost,1.83,13.0,0.0,0.0,-0.6320467219229506,0.0,-0.8095983863874423,0.6655385399034301,0.0,-0.8113044475574895,-2.845292250621597,-0.6816806276591585,0,0,-1.0,0.5328065508531504,-0.024964011938734654,False
23,33.15511551155115,PRM,30.884615384615383,32.787234042553195,under,32.5,won,1.83,23.0,0.0,1.2452748960137257,0.0,0.0,0.6655385399034301,0.0,-0.913098065074376,0.0,-1.842584791571916,-0.6816806276591585,1,1,0.8300000000000001,0.5303385774704942,-0.029480403228995644,False
21,29.229559748427672,LFL,28.729166666666668,29.44155844155844,under,31.5,won,1.83,21.0,-1.155716943849221,0.5609560677137821,0.0,-0.7760435577368519,0.0,-0.6263770292967372,-0.468056459937813,0.0,1.7827561319782248,0.4654990225793156,1,1,0.8300000000000001,0.5302524319159106,-0.029638049593883498,False
43,30.07286432160804,LPL,28.474074074074075,31.526946107784436,over,27.5,won,1.83,43.0,0.0,0.0,0.0,-0.7760435577368519,0.0,0.6655385399034301,0.5231029362444133,-0.913098065074376,0.4654990225793156,-1.1261807448375052,1,1,0.8300000000000001,0.5300317627972181,-0.03004187408109088,False
18,28.83148148148148,LCK,34.19230769230769,30.64761904761905,under,33.5,won,1.83,18.0,0.0,0.0,0.0,-0.7760435577368519,-1.0617142411045393,0.0,0.0,0.9020397066897204,0.0,-1.078880905409381,1,1,0.8300000000000001,0.5291312841182384,-0.03168975006362368,False
31,27.809278350515463,LTA S,26.55,28.980392156862745,over,25.5,won,1.83,31.0,0.0,0.0,-0.6320467219229506,-0.7760435577368519,0.0,0.0,0.0,0.5231029362444133,1.7827561319782248,0.4654990225793156,1,1,0.8300000000000001,0.5279676286568191,-0.033819239558020964,False
